HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.title,Input.poem_1,Input.poem_2,Answer.accurate1-1.yes,Answer.accurate1-2.no,Answer.accurate2-1.yes,Answer.accurate2-2.no,Answer.creative1.creative1,Answer.creative2.creative2,Retain%,Answer.submitcode,Approve,Reject
3R868ACW5WXLDAPLCB2STTTPT4PZG0,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,37KGEN7NJ8BZZ3E7INZFLO1S9ZUPPB,A3C2KN2GHTDK61,Approved,Sat May 14 10:19:30 PDT 2022,Sat May 14 10:21:09 PDT 2022,Tue May 17 10:21:09 PDT 2022,Sat May 14 10:34:20 PDT 2022,,,99,100% (5/5),100% (5/5),100% (5/5),Ode to a Fleeing Hare,"I saw a rabbit in the grass,<br />But it hopped away so quickly<br />Into the forest, through a slender ray of light<br />And towards a rose, red and prickly.",Approaching a bench to have a seat<br />I just wanted to sit and eat<br />To my surprise I heard a scatter<br />I then saw a Hare run up a ladder,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,80,Good,,
3R868ACW5WXLDAPLCB2STTTPT4PZG0,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3Y9N9SS8L3WJ3H6UFGBD8RH2QKED3O,AONSG5WOC3OX0,Approved,Sat May 14 11:55:22 PDT 2022,Sat May 14 12:05:24 PDT 2022,Tue May 17 12:05:24 PDT 2022,Sat May 14 12:34:05 PDT 2022,,,602,100% (75/75),100% (32/32),100% (32/32),Ode to a Fleeing Hare,"I saw a rabbit in the grass,<br />But it hopped away so quickly<br />Into the forest, through a slender ray of light<br />And towards a rose, red and prickly.",Approaching a bench to have a seat<br />I just wanted to sit and eat<br />To my surprise I heard a scatter<br />I then saw a Hare run up a ladder,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,80,better imagery,,
3R16PJFTT7CACZXFH9XHXP89ZQ44KX,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3IQ1VMJRYY57KCSYCFLL93CI59DA9M,A1VMPZVVVZUCS4,Approved,Sat May 14 10:20:56 PDT 2022,Sat May 14 10:38:26 PDT 2022,Tue May 17 10:38:26 PDT 2022,Sat May 14 11:00:18 PDT 2022,,,1050,100% (57/57),100% (10/10),100% (10/10),On the Banks of the River Shannon,"On the river's bank, I was smitten.<br />The emerald water rippled in the wind.<br />I saw the swans, their white feathers flapping.<br />The Shannon divinely flowing, while I was peacefully napping.",I was in Ireland visiting River Shannon<br />I was originally from Buckhannon<br />My friend and I both ran in<br />Ran into the River Shannon,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,65,They are both good examples but this one has more poetic imagery,,
3R16PJFTT7CACZXFH9XHXP89ZQ44KX,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3D3VGR7TA50D4RPZXH6XDGY65LBR3E,A3G5OWGKHW6OL5,Approved,Sat May 14 13:41:33 PDT 2022,Sat May 14 13:53:28 PDT 2022,Tue May 17 13:53:28 PDT 2022,Sat May 14 14:45:23 PDT 2022,,,715,100% (43/43),100% (20/20),100% (20/20),On the Banks of the River Shannon,"On the river's bank, I was smitten.<br />The emerald water rippled in the wind.<br />I saw the swans, their white feathers flapping.<br />The Shannon divinely flowing, while I was peacefully napping.",I was in Ireland visiting River Shannon<br />I was originally from Buckhannon<br />My friend and I both ran in<br />Ran into the River Shannon,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,65,Descriptive and more relevant,,
3R16PJFTT7CACZXFH9XHXP89ZQ44KX,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3CPLWGV3MTKE4VMNLJQQV9WI4GU9NN,AONSG5WOC3OX0,Approved,Sat May 14 12:21:15 PDT 2022,Sat May 14 12:24:51 PDT 2022,Tue May 17 12:24:51 PDT 2022,Sat May 14 12:34:05 PDT 2022,,,216,100% (75/75),100% (32/32),100% (32/32),On the Banks of the River Shannon,"On the river's bank, I was smitten.<br />The emerald water rippled in the wind.<br />I saw the swans, their white feathers flapping.<br />The Shannon divinely flowing, while I was peacefully napping.",I was in Ireland visiting River Shannon<br />I was originally from Buckhannon<br />My friend and I both ran in<br />Ran into the River Shannon,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,65,Better poetic structure,,
3AXFSPQOZUJPZVOMJ5TONE5N9RDJF1,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3V26SBZTBIZNRBIJS5VJ3K5KTXFZZY,A173A97OFDAX9F,Approved,Sat May 14 11:01:03 PDT 2022,Sat May 14 11:08:26 PDT 2022,Tue May 17 11:08:26 PDT 2022,Sat May 14 11:40:42 PDT 2022,,,443,100% (25/25),100% (23/23),100% (18/18),Open Wound,"Our love is like an open wound<br />It bleeds and oozes, and it stings<br />The pain is indescribable<br />And the heartache, unbearable","Back home from battlefield, man is dreaded and tired;<br />Greeted by debris and sorrow, he found home in ashes;<br />Treated all injuries and wounds, now just what he thought;<br />Wounds are now opened, fresh and painful.",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,100,poem 2 is more descriptive and interprets the title better,,
3AXFSPQOZUJPZVOMJ5TONE5N9RDJF1,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,33UKMF931E5VJN0LGLHJV83MN50TTP,A27PVIL93ZMY46,Approved,Sat May 14 10:19:30 PDT 2022,Sat May 14 10:22:00 PDT 2022,Tue May 17 10:22:00 PDT 2022,Sat May 14 10:34:18 PDT 2022,,,150,100% (1/1),100% (1/1),100% (1/1),Open Wound,"Our love is like an open wound<br />It bleeds and oozes, and it stings<br />The pain is indescribable<br />And the heartache, unbearable","Back home from battlefield, man is dreaded and tired;<br />Greeted by debris and sorrow, he found home in ashes;<br />Treated all injuries and wounds, now just what he thought;<br />Wounds are now opened, fresh and painful.",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,100,A positive example because the entirety of the poem is about the the title.,,
3AXFSPQOZUJPZVOMJ5TONE5N9RDJF1,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3YMU66OBIST199NKWR1NI6L9MH8HG5,A3G5OWGKHW6OL5,Approved,Sat May 14 12:22:59 PDT 2022,Sat May 14 12:45:25 PDT 2022,Tue May 17 12:45:25 PDT 2022,Sat May 14 12:48:36 PDT 2022,,,1346,100% (43/43),100% (20/20),100% (20/20),Open Wound,"Our love is like an open wound<br />It bleeds and oozes, and it stings<br />The pain is indescribable<br />And the heartache, unbearable","Back home from battlefield, man is dreaded and tired;<br />Greeted by debris and sorrow, he found home in ashes;<br />Treated all injuries and wounds, now just what he thought;<br />Wounds are now opened, fresh and painful.",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,100,Concise and to the point.,,
3WKGUBL7T37LW5FX299ICPLOOQ94L0,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3AQF3RZ55D3FYK78PO413UW7COHF6S,A1VMPZVVVZUCS4,Approved,Sat May 14 10:19:28 PDT 2022,Sat May 14 10:21:32 PDT 2022,Tue May 17 10:21:32 PDT 2022,Sat May 14 10:34:22 PDT 2022,,,124,100% (57/57),100% (10/10),100% (10/10),Pirate Eliot,"A pirate, by the name of mr. eliot.<br />Set out to sail the seas.<br />The waves were strong and swift.<br />But his skills put his mind at ease.","He was an expert at Sea, tried and true.<br />No one knew what Eliot knew.<br />A mighty Pirate with a deadly sword.<br />Being part of his crew was never a bore.",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,50,"This one has more ""pirate"" details (crew, swords, etc.)",,
3WKGUBL7T37LW5FX299ICPLOOQ94L0,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3EJJQNKU9WQSYZWYC2VZHAZGOQ9HRR,ALU19ABETSAY5,Approved,Sat May 14 10:44:35 PDT 2022,Sat May 14 10:48:11 PDT 2022,Tue May 17 10:48:11 PDT 2022,Sat May 14 11:00:18 PDT 2022,,,216,100% (1/1),100% (1/1),100% (1/1),Pirate Eliot,"A pirate, by the name of mr. eliot.<br />Set out to sail the seas.<br />The waves were strong and swift.<br />But his skills put his mind at ease.","He was an expert at Sea, tried and true.<br />No one knew what Eliot knew.<br />A mighty Pirate with a deadly sword.<br />Being part of his crew was never a bore.",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,because strongly approve the pirate eliot.,,
3WKGUBL7T37LW5FX299ICPLOOQ94L0,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3JWH6J9I9XYXSO1KJ34MMFR8SGENBS,AQNZORQPWVOKO,Approved,Sat May 14 10:19:33 PDT 2022,Sat May 14 10:20:56 PDT 2022,Tue May 17 10:20:56 PDT 2022,Sat May 14 10:34:22 PDT 2022,,,83,100% (1/1),100% (1/1),100% (1/1),Pirate Eliot,"A pirate, by the name of mr. eliot.<br />Set out to sail the seas.<br />The waves were strong and swift.<br />But his skills put his mind at ease.","He was an expert at Sea, tried and true.<br />No one knew what Eliot knew.<br />A mighty Pirate with a deadly sword.<br />Being part of his crew was never a bore.",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,50,His skills were better defined and I found Poem 2 flowed better.,,
36GJS3V79ZBVDVKHUPZ65Z5ZA6DJG0,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,36NEMU28XKYJY9EV2TLIWEFTXRMWMH,A173A97OFDAX9F,Approved,Sat May 14 10:27:16 PDT 2022,Sat May 14 10:46:58 PDT 2022,Tue May 17 10:46:58 PDT 2022,Sat May 14 11:00:17 PDT 2022,,,1182,100% (25/25),100% (23/23),100% (18/18),Pivoting Our Destiny,I’m not looking for a destiny.<br />But a better way out.<br />Destiny is a strange term<br />To describe what life is all about.<br />Life is meaningful only in the moment you live it.<br />So why hold onto grudges that make it hard to pivot<br />But the truth is all about making sense of who we are.<br />Cherish each moment and then you'll go really far.,"The journey of life beings simply enough<br />Sometimes the journey can get real tough<br />It's in those moments we make a choice<br />We take action, not holding our voice",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,43.7,poem 1 is too direct poem 2 interprets the title better.,,
36GJS3V79ZBVDVKHUPZ65Z5ZA6DJG0,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3E13VNJ1NSG41P81KQY5BVIIK5TI1O,AAX9LTAOIBECD,Approved,Sat May 14 11:19:45 PDT 2022,Sat May 14 11:24:26 PDT 2022,Tue May 17 11:24:26 PDT 2022,Sat May 14 11:40:41 PDT 2022,,,281,100% (3/3),100% (3/3),100% (1/1),Pivoting Our Destiny,I’m not looking for a destiny.<br />But a better way out.<br />Destiny is a strange term<br />To describe what life is all about.<br />Life is meaningful only in the moment you live it.<br />So why hold onto grudges that make it hard to pivot<br />But the truth is all about making sense of who we are.<br />Cherish each moment and then you'll go really far.,"The journey of life beings simply enough<br />Sometimes the journey can get real tough<br />It's in those moments we make a choice<br />We take action, not holding our voice",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,43.7,"Poem 2 is more about taking action than following a destiny. Poem 1 clearly makes references to a destiny, even though it is about not following one.",,
36GJS3V79ZBVDVKHUPZ65Z5ZA6DJG0,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3R9WASFE241HMURJRT1C0SP2HSOFZT,AD1ILDUXZHASF,Approved,Sat May 14 11:20:52 PDT 2022,Sat May 14 11:21:43 PDT 2022,Tue May 17 11:21:43 PDT 2022,Sat May 14 11:40:41 PDT 2022,,,51,100% (35/35),100% (9/9),100% (9/9),Pivoting Our Destiny,I’m not looking for a destiny.<br />But a better way out.<br />Destiny is a strange term<br />To describe what life is all about.<br />Life is meaningful only in the moment you live it.<br />So why hold onto grudges that make it hard to pivot<br />But the truth is all about making sense of who we are.<br />Cherish each moment and then you'll go really far.,"The journey of life beings simply enough<br />Sometimes the journey can get real tough<br />It's in those moments we make a choice<br />We take action, not holding our voice",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,43.7,It seems nicer and sounds like changing things.,,
3Z33IC0JD47PPGX3X87FG6U61GP9VK,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3VHP9MDGRS54E1G9ZFH4PUOH8A3FCV,A3G5OWGKHW6OL5,Approved,Sat May 14 11:22:36 PDT 2022,Sat May 14 11:58:38 PDT 2022,Tue May 17 11:58:38 PDT 2022,Sat May 14 12:03:23 PDT 2022,,,2162,100% (43/43),100% (20/20),100% (20/20),Reflections of the fight unfought,"The dream of a child is dear.<br />The hope for good, and conquered fear.<br />The old man's dream has no such light<br />Just regrets of a life where he chose not to fight.",There is so many fights that I never fought<br />It feels like I'm in the same old plot<br />Never standing up for my self and my beliefs<br />Always feeling this constant grief,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,37.5,descriptive,,
3Z33IC0JD47PPGX3X87FG6U61GP9VK,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3L4PIM1GQY1EKUMNM2ZN3AUJEM3RYH,A9HQ3E0F2AGVO,Approved,Sat May 14 12:20:02 PDT 2022,Sat May 14 12:25:17 PDT 2022,Tue May 17 12:25:17 PDT 2022,Sat May 14 12:34:06 PDT 2022,,,315,100% (30/30),100% (7/7),100% (7/7),Reflections of the fight unfought,"The dream of a child is dear.<br />The hope for good, and conquered fear.<br />The old man's dream has no such light<br />Just regrets of a life where he chose not to fight.",There is so many fights that I never fought<br />It feels like I'm in the same old plot<br />Never standing up for my self and my beliefs<br />Always feeling this constant grief,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,37.5,"It's less literal, more imaginative. Still very on topic.",,
3Z33IC0JD47PPGX3X87FG6U61GP9VK,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3IX2EGZR7G4OP5RO02YKTNFV1ICRJ5,AKQAI78JTXXC9,Approved,Sat May 14 10:19:33 PDT 2022,Sat May 14 10:23:32 PDT 2022,Tue May 17 10:23:32 PDT 2022,Sat May 14 10:34:22 PDT 2022,,,239,100% (193/193),100% (10/10),100% (9/9),Reflections of the fight unfought,"The dream of a child is dear.<br />The hope for good, and conquered fear.<br />The old man's dream has no such light<br />Just regrets of a life where he chose not to fight.",There is so many fights that I never fought<br />It feels like I'm in the same old plot<br />Never standing up for my self and my beliefs<br />Always feeling this constant grief,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,37.5,More emotional impact/melancholy feel,,
3WPCIUYH2ETMFE6V4TC21KPBVGODTP,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3R5F3LQFV75BS74CQWK2NMYG9UEZO0,A3H073G4EPBYOM,Approved,Sat May 14 16:43:20 PDT 2022,Sat May 14 16:45:53 PDT 2022,Tue May 17 16:45:53 PDT 2022,Sat May 14 16:46:05 PDT 2022,,,153,100% (1/1),100% (1/1),100% (1/1),Sad Clown,A clown was missing his shoe.<br />Which made him feel very blue.<br />A boy came up and said cheer up.<br />And those words would help him get through.,What is a sad clown?<br />He is someone that hides his frown<br />Every night there is a break down<br />but everyone just sees him as a regular clown,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,poem 1 has a happy ending,,
3WPCIUYH2ETMFE6V4TC21KPBVGODTP,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,32M8BPYGAY7154Y429J8IIMOMVDIGR,A3PXU2ZLEL8WRW,Approved,Sat May 14 15:28:30 PDT 2022,Sat May 14 15:39:28 PDT 2022,Tue May 17 15:39:28 PDT 2022,Sat May 14 16:15:51 PDT 2022,,,658,100% (3/3),100% (3/3),100% (3/3),Sad Clown,A clown was missing his shoe.<br />Which made him feel very blue.<br />A boy came up and said cheer up.<br />And those words would help him get through.,What is a sad clown?<br />He is someone that hides his frown<br />Every night there is a break down<br />but everyone just sees him as a regular clown,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,the grammar is perfect,,
3WPCIUYH2ETMFE6V4TC21KPBVGODTP,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,340UGXU9D3MPWSJZLL781MD934RUV1,AONSG5WOC3OX0,Approved,Sat May 14 10:43:53 PDT 2022,Sat May 14 10:54:00 PDT 2022,Tue May 17 10:54:00 PDT 2022,Sat May 14 11:00:19 PDT 2022,,,607,100% (75/75),100% (32/32),100% (32/32),Sad Clown,A clown was missing his shoe.<br />Which made him feel very blue.<br />A boy came up and said cheer up.<br />And those words would help him get through.,What is a sad clown?<br />He is someone that hides his frown<br />Every night there is a break down<br />but everyone just sees him as a regular clown,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,It has a bright and happy vibe,,
3ODOP6T3BW5FVJTPS3RDXTMFIQI249,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3YJ6NA41JG13DSB9NAUVOSFG00OPJB,A1VMPZVVVZUCS4,Approved,Sat May 14 10:19:27 PDT 2022,Sat May 14 10:20:42 PDT 2022,Tue May 17 10:20:42 PDT 2022,Sat May 14 10:34:20 PDT 2022,,,75,100% (57/57),100% (10/10),100% (10/10),Sad Reality.,"No one prepares you for growing older<br />Aging is a symptom of your dreams foreclosure<br />You're not a musician, but you smoke like them<br />Hurry up, your lunch is over in 10","At the end of the day, what have you done?<br />You work and run, and work and run<br />Until you're too tired to follow your dreams<br />Tomorrow you'll repeat the same routines",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,41.8,They're both good but #2 is more coherent,,
3ODOP6T3BW5FVJTPS3RDXTMFIQI249,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3MMN5BL1W4PM7BC7S9AGRH4WZYX3MN,AD1ILDUXZHASF,Approved,Sat May 14 10:54:31 PDT 2022,Sat May 14 11:01:16 PDT 2022,Tue May 17 11:01:16 PDT 2022,Sat May 14 11:40:44 PDT 2022,,,405,100% (35/35),100% (9/9),100% (9/9),Sad Reality.,"No one prepares you for growing older<br />Aging is a symptom of your dreams foreclosure<br />You're not a musician, but you smoke like them<br />Hurry up, your lunch is over in 10","At the end of the day, what have you done?<br />You work and run, and work and run<br />Until you're too tired to follow your dreams<br />Tomorrow you'll repeat the same routines",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,41.8,It's awful and crushes me the most. Very depressing!,,
3ODOP6T3BW5FVJTPS3RDXTMFIQI249,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3ERET4BTVRUDWP1KO6YA3HFEAL6K9A,AONSG5WOC3OX0,Approved,Sat May 14 10:19:26 PDT 2022,Sat May 14 10:25:20 PDT 2022,Tue May 17 10:25:20 PDT 2022,Sat May 14 10:34:20 PDT 2022,,,354,100% (75/75),100% (32/32),100% (32/32),Sad Reality.,"No one prepares you for growing older<br />Aging is a symptom of your dreams foreclosure<br />You're not a musician, but you smoke like them<br />Hurry up, your lunch is over in 10","At the end of the day, what have you done?<br />You work and run, and work and run<br />Until you're too tired to follow your dreams<br />Tomorrow you'll repeat the same routines",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,41.8,It's a beautiful way to describe the day to day routines of a boring life.,,
3LN50BUKQZW7LY1G0T16FNWJFM5LP8,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3RSDURM96F7PBQHI0WFN43V0ZXVEY9,A9HQ3E0F2AGVO,Approved,Sat May 14 10:32:56 PDT 2022,Sat May 14 10:47:18 PDT 2022,Tue May 17 10:47:18 PDT 2022,Sat May 14 11:00:17 PDT 2022,,,862,100% (30/30),100% (7/7),100% (7/7),Sweet temptation,I want to eat the chocolate bar.<br />Whose power the weak cannot resist.<br />Weakness means craving in this savory war<br />But happy are the lips of the chocolate kissed.,She was like a sweet temptation <br />Her words could move a nation<br />She was the best creation<br />She was my sweet temptation,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,Poem one has more meaning behind it and not just repeating the buzzword.,,
3LN50BUKQZW7LY1G0T16FNWJFM5LP8,3I3SD0LMZ8DM2M71UHVI3G1FAD2SHW,Pick the better poem,"Given 2 poems on the same topic, decide which one is more creative and interesting","survey, categorize, image",$0.25,Sat May 14 10:19:16 PDT 2022,3,BatchId:4739845;OriginalHitTemplateId:928390912;,3600,259200,Sat May 21 10:19:16 PDT 2022,,,3VW04L3ZLYR9HLIPQ5JD9E9YDXCXXV,AKQAI78JTXXC9,Approved,Sat May 14 10:21:28 PDT 2022,Sat May 14 10:39:00 PDT 2022,Tue May 17 10:39:00 PDT 2022,Sat May 14 11:00:17 PDT 2022,,,1052,100% (193/193),100% (10/10),100% (9/9),Sweet temptation,I want to eat the chocolate bar.<br />Whose power the weak cannot resist.<br />Weakness means craving in this savory war<br />But happy are the lips of the chocolate kissed.,She was like a sweet temptation <br />Her words could move a nation<br />She was the best creation<br />She was my sweet temptation,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,more creative take on title,,
